epoch,train_loss,val_loss
52,0.31484612090904823,0.31483390967862135
53,0.30746681309053314,0.3019340322131202
54,0.3001059981886409,0.2989771362064647
55,0.2931371449656753,0.2912777489950868
56,0.28641941007626415,0.28402072657533245
57,0.27986646279244975,0.2762035792376719
58,0.2735285603437301,0.2707004158878002
59,0.2671325606337944,0.2630427744315595
60,0.2615194073306644,0.2584107260720259
61,0.255689688301905,0.2523333548891301
62,0.24991685381007298,0.24506673531061937
63,0.24442338431853594,0.2415632658264264
64,0.23918994857006318,0.23681744020812365
65,0.23374651836734986,0.2319424901487065
66,0.22788519850360478,0.2266810798928851
67,0.2219720288535556,0.2202302458740416
68,0.21624531202306052,0.21414042796407426
69,0.21055657417221643,0.21014591352063783
70,0.2049570924606446,0.20410128029025332
71,0.20025464297620013,0.1976236323921048
72,0.19495297217573732,0.19421548817027995
73,0.18959132214216715,0.18887415051865739
74,0.18485856860748176,0.18513399798448393
75,0.1802253796818942,0.17897077350794863
76,0.1758155927125988,0.17454924084702317
77,0.17147646967177738,0.1717367435799164
78,0.1673533547973428,0.16609900135572264
79,0.1630358708262955,0.16468810629682476
80,0.15958432536012626,0.15993093988116908
81,0.1551220857022658,0.1533651197848677
82,0.15143752318083473,0.15138292626864244
83,0.1474952023044676,0.14810318337614034
84,0.14379912439589848,0.14367065604041224
85,0.13981901033753488,0.14009948074817657
86,0.13573536742398667,0.13737807108634184
87,0.13187374097850701,0.13335668037132342
88,0.12834912676667962,0.12889982151741886
89,0.1246806519737571,0.12668599228875166
90,0.12167762769266259,0.12220857505287443
91,0.11830537660694941,0.11949994673534316
92,0.11510802203621476,0.11675162811060341
93,0.11167898123740126,0.11254265098547449
94,0.1087292947034979,0.10977803956286437
95,0.10546645355199027,0.10741252872814126
96,0.10312844697753759,0.10356010035389945
97,0.10001205344056878,0.10336462646520057
98,0.09745772530208842,0.10117463047812585
99,0.09464753944858462,0.09732692303503451
100,0.09242528152568145,0.09460495901452441
101,0.09032342499161994,0.09322189790557842
102,0.08787486260285193,0.0905770889553083
103,0.08613278789709566,0.0878610275178945
104,0.08472432017070541,0.08608908941145657
105,0.08294417744926116,0.08520092100513224
106,0.08058451639224531,0.08492128566211583
107,0.07903410248106642,0.08218535595909268
108,0.07704988284428232,0.08165435660250332
109,0.07576328482750659,0.07906787216561992
110,0.07469127702610687,0.07737218563248512
111,0.0730478430446637,0.07697652115606937
112,0.07147785783325654,0.07425755074843257
113,0.07014491761447023,0.07339945645863508
114,0.06883602409659537,0.07275368529213529
115,0.06754919620862335,0.07246120527488034
116,0.06623784354508179,0.07159494859527568
117,0.06506624120755257,0.06857095271044848
118,0.06443079960384594,0.06947090874622468
119,0.06340234995911562,0.06658226575981192
120,0.06246727080176317,0.06541195860271956
121,0.06128340197862985,0.0664533861361596
122,0.06020653500769271,0.0646611811833925
123,0.059467390166843395,0.06391954930106393
124,0.05823227511199247,0.06136409971280163
125,0.05793989833460345,0.062444918174423325
126,0.05690205925396072,0.062259585362206514
127,0.05630118610265429,0.059869514081348364
128,0.05516508196364656,0.0589842315965972
129,0.05479060256685822,0.060175166573046016
130,0.05369407536837676,0.05892370855372374
131,0.052666357805544725,0.05839081397470163
132,0.05234861645703664,0.05748202413523278
133,0.05171199720752597,0.05811682888338355
134,0.0507774286387816,0.05729346191447203
135,0.05011717846912887,0.056775137946820584
136,0.04973854781348306,0.055813594816290606
137,0.04886973606094782,0.05524437689558179
138,0.048328235857348585,0.05480886656208103
139,0.04819808622478416,0.05385184578192072
140,0.0479366585868111,0.05429936939102857
141,0.04720315170582272,0.0526300612330234
142,0.04683071882683832,0.05324316365631665
143,0.046019618261141836,0.052485842245067055
144,0.045127985242738235,0.051975956237336404
145,0.04494295934367078,0.04988081841317772
146,0.044505804713191904,0.05145541677365498
147,0.0443655017363667,0.0510973293638351
148,0.044048764240076616,0.05175542738922194
149,0.043196221373879344,0.04880405289000597
150,0.04232685055599704,0.048800364706893355
151,0.04271998550151295,0.04954321292184648
152,0.042630180626979715,0.04951712091890525
153,0.04194121892552007,0.04844176685627626
154,0.041002051564245266,0.048096212190987704
155,0.04079494058702125,0.04686084658946513
156,0.04043125166465796,0.04742529236895292
157,0.03991119363085395,0.04779285604298926
158,0.039788714223921044,0.04901466298164153
159,0.03986708800360369,0.046156237940905856
160,0.039624179161029824,0.04627370365521535
161,0.03936816014573298,0.047552816664838064
162,0.0387164419428985,0.045623280253692146
163,0.03806187795403178,0.04559852447690201
164,0.038320434071091626,0.04656322738852631
165,0.03743614033823873,0.044562140257940405
166,0.03784709739390873,0.04410566727877879
167,0.0374737854679255,0.045485986935190195
168,0.03707385826456189,0.045422611511027326
169,0.036626321509032805,0.046770671769013616
170,0.03636765660390322,0.04546693376056394
171,0.03609961279919731,0.0448670323405947
172,0.03595694468832323,0.044655266426959814
173,0.035782449407894726,0.04355395972399282
174,0.03539309086589854,0.04334886993604655
175,0.03451461669201503,0.045606070486385195
176,0.03556815799597507,0.04479177135872801
177,0.03462835878709355,0.044313002545639975
178,0.03459142741343494,0.04238133355785085
179,0.034794851336548256,0.04205902649064352
180,0.034277388024995255,0.042159419753873835
181,0.03353195812537179,0.04379584296562132
182,0.03437356405247946,0.042783533083591736
183,0.03417732203818954,0.04274931176546581
184,0.03298947537725575,0.0447328120349672
185,0.033176813146715,0.043642453472351746
186,0.0330246823955759,0.04202634063200886
187,0.03290922308556512,0.04408345364515676
188,0.032255282790236206,0.04254348429084635
189,0.03281166719776366,0.04195260305629194
190,0.032820840227885305,0.04262371459456325
191,0.03217283189296723,0.04213787008038893
192,0.03176903781908776,0.04184671100482446
193,0.031581911906727905,0.0422205490497302
194,0.031905811011407506,0.042071282106521384
195,0.03147019235009543,0.04266083703319333
196,0.0307704446317684,0.042545704373798406
197,0.03086383249370837,0.04028903503211684
198,0.030761951930788966,0.04095719704011671
199,0.030673616863947057,0.04088285229910089
200,0.03071639101968303,0.04191817196250773
201,0.030439184628459005,0.040092318676741553
202,0.030494354762808446,0.04080841351034386
203,0.03011048716281105,0.0416331230409342
204,0.03020567957455764,0.04188228163196623
205,0.029936325143974738,0.0392624297698795
206,0.029656303411773347,0.04279593051708981
207,0.029750518715049065,0.03920033213296006
208,0.029423437360274432,0.04150227352115167
209,0.02916381139420133,0.04252952523212753
210,0.02930919721466789,0.04196951652047078
211,0.029516871513343163,0.04250648594936546
212,0.029205997732703777,0.04137931704255087
213,0.029075136483355142,0.04092987475530276
214,0.028772107412630907,0.041473211490922944
215,0.028913485156492103,0.04074474848604121
216,0.02904239733555542,0.0396340638240736
217,0.02857677951742907,0.0437921704375977
