trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket0$10,:3,:6001",2014-03-04T03:22:09.149900,MQ,BAM,14.8171,-61.1445,670.0,793.0,,793,100.0,ZNE,train,manuel,MQ_BAM_20140304_032217
"bucket0$11,:3,:6001",2014-03-04T04:11:35.130000,MQ,LAM,14.81292,-61.16314,1240.0,3407.0,3458.0,3407,100.0,ZNE,train,manuel,MQ_LAM_20140304_041209
"bucket0$12,:3,:6001",2014-03-04T04:11:44.399900,MQ,GBM,14.799451,-61.159276,800.0,2485.0,2582.0,2485,100.0,ZNE,train,manuel,MQ_GBM_20140304_041209
"bucket0$13,:3,:6001",2014-03-04T04:12:00.589900,MQ,BAM,14.8171,-61.1445,670.0,892.0,984.0,892,100.0,ZNE,train,manuel,MQ_BAM_20140304_041209
"bucket2$0,:3,:6001",2014-03-04T04:20:10.459900,MQ,GBM,14.799451,-61.159276,800.0,4195.0,,4195,100.0,ZNE,test,manuel,MQ_GBM_20140304_042052
"bucket0$14,:3,:6001",2014-03-04T04:20:43.430000,MQ,LAM,14.81292,-61.16314,1240.0,902.0,955.0,902,100.0,ZNE,train,manuel,MQ_LAM_20140304_042052
"bucket0$15,:3,:6001",2014-03-04T04:20:06.429900,MQ,BAM,14.8171,-61.1445,670.0,4664.0,,4664,100.0,ZNE,train,manuel,MQ_BAM_20140304_042053
"bucket2$1,:3,:6001",2014-03-04T04:23:55.289900,MQ,BAM,14.8171,-61.1445,670.0,4074.0,,4074,100.0,ZNE,test,manuel,MQ_BAM_20140304_042436
"bucket0$16,:3,:6001",2014-03-04T04:24:03.259900,MQ,GBM,14.799451,-61.159276,800.0,3290.0,,3290,100.0,ZNE,train,manuel,MQ_GBM_20140304_042436
"bucket0$17,:3,:6001",2014-03-04T04:24:29.470000,MQ,LAM,14.81292,-61.16314,1240.0,672.0,708.0,672,100.0,ZNE,train,manuel,MQ_LAM_20140304_042436
"bucket2$2,:3,:6001",2014-03-04T04:24:26.390000,MQ,IA2,14.80307,-61.20515,289.0,1015.0,1140.0,1015,100.0,ZNE,test,manuel,MQ_IA2_20140304_042436
"bucket2$3,:3,:6001",2014-03-04T06:22:28.680000,MQ,LAM,14.81292,-61.16314,1240.0,4380.0,4446.0,4380,100.0,ZNE,test,manuel,MQ_LAM_20140304_062312
"bucket0$18,:3,:6001",2014-03-04T06:23:02.669900,MQ,GBM,14.799451,-61.159276,800.0,987.0,,987,100.0,ZNE,train,manuel,MQ_GBM_20140304_062312
"bucket2$4,:3,:6001",2014-03-04T06:22:19.440000,MQ,IA2,14.80307,-61.20515,289.0,5365.0,5449.0,5365,100.0,ZNE,test,manuel,MQ_IA2_20140304_062313
"bucket0$19,:3,:6001",2014-03-04T07:16:07.850000,MQ,LAM,14.81292,-61.16314,1240.0,4326.0,4357.0,4326,100.0,ZNE,train,manuel,MQ_LAM_20140304_071651
"bucket0$20,:3,:6001",2014-03-04T07:16:45.699900,MQ,GBM,14.799451,-61.159276,800.0,546.0,,546,100.0,ZNE,train,manuel,MQ_GBM_20140304_071651
"bucket0$21,:3,:6001",2014-03-04T07:16:44.999900,MQ,BAM,14.8171,-61.1445,670.0,641.0,,641,100.0,ZNE,train,manuel,MQ_BAM_20140304_071651
"bucket0$22,:3,:6001",2014-03-04T07:16:39.700000,MQ,IA2,14.80307,-61.20515,289.0,1201.0,,1201,100.0,ZNE,train,manuel,MQ_IA2_20140304_071651
"bucket0$23,:3,:6001",2014-03-04T08:16:41.299900,MQ,GBM,14.799451,-61.159276,800.0,3973.0,,3973,100.0,ZNE,train,manuel,MQ_GBM_20140304_081721
"bucket0$24,:3,:6001",2014-03-04T08:16:42.370000,MQ,LAM,14.81292,-61.16314,1240.0,3869.0,3902.0,3869,100.0,ZNE,train,manuel,MQ_LAM_20140304_081721
"bucket2$5,:3,:6001",2014-03-04T08:16:55.789900,MQ,BAM,14.8171,-61.1445,670.0,2556.0,,2556,100.0,ZNE,test,manuel,MQ_BAM_20140304_081721
"bucket0$25,:3,:6001",2014-03-04T08:16:45.970000,MQ,IA2,14.80307,-61.20515,289.0,3570.0,3670.0,3570,100.0,ZNE,train,manuel,MQ_IA2_20140304_081721
"bucket0$26,:3,:6001",2014-03-04T22:25:26.509900,MQ,GBM,14.799451,-61.159276,800.0,1304.0,,1304,100.0,ZNE,train,manuel,MQ_GBM_20140304_222539
"bucket0$27,:3,:6001",2014-03-04T22:25:00.640000,MQ,LAM,14.81292,-61.16314,1240.0,3896.0,,3896,100.0,ZNE,train,manuel,MQ_LAM_20140304_222539
"bucket0$28,:3,:6001",2014-03-04T22:25:09.359900,MQ,BAM,14.8171,-61.1445,670.0,,3064.0,3064,100.0,ZNE,train,manuel,MQ_BAM_20140304_222540
"bucket0$29,:3,:6001",2014-03-04T23:29:22.879900,MQ,GBM,14.799451,-61.159276,800.0,856.0,,856,100.0,ZNE,train,manuel,MQ_GBM_20140304_232931
"bucket0$30,:3,:6001",2014-03-04T23:29:15.210000,MQ,LAM,14.81292,-61.16314,1240.0,1626.0,1675.0,1626,100.0,ZNE,train,manuel,MQ_LAM_20140304_232931
"bucket0$31,:3,:6001",2014-03-04T23:29:19.199900,MQ,BAM,14.8171,-61.1445,670.0,1261.0,,1261,100.0,ZNE,train,manuel,MQ_BAM_20140304_232931
"bucket0$32,:3,:6001",2014-03-04T23:28:48.970000,MQ,IA2,14.80307,-61.20515,289.0,4326.0,4444.0,4326,100.0,ZNE,train,manuel,MQ_IA2_20140304_232932
"bucket0$33,:3,:6001",2014-03-05T00:34:12.509900,MQ,GBM,14.799451,-61.159276,800.0,1390.0,1819.0,1390,100.0,ZNE,train,manuel,MQ_GBM_20140305_003426
"bucket0$34,:3,:6001",2014-03-05T00:33:59.400000,MQ,IA2,14.80307,-61.20515,289.0,2783.0,3128.0,2783,100.0,ZNE,train,manuel,MQ_IA2_20140305_003427
"bucket0$35,:3,:6001",2014-03-05T00:34:23.149900,MQ,BAM,14.8171,-61.1445,670.0,507.0,833.0,507,100.0,ZNE,train,manuel,MQ_BAM_20140305_003428
"bucket0$36,:3,:6001",2014-03-05T00:34:08.920000,MQ,LAM,14.81292,-61.16314,1240.0,1963.0,2158.0,1963,100.0,ZNE,train,manuel,MQ_LAM_20140305_003428
"bucket1$1,:3,:6001",2014-03-05T03:56:11.709900,MQ,GBM,14.799451,-61.159276,800.0,2564.0,,2564,100.0,ZNE,dev,manuel,MQ_GBM_20140305_035637
"bucket1$2,:3,:6001",2014-03-05T03:55:57.750000,MQ,IA2,14.80307,-61.20515,289.0,3960.0,4114.0,3960,100.0,ZNE,dev,manuel,MQ_IA2_20140305_035637
"bucket0$37,:3,:6001",2014-03-05T03:55:50.220000,MQ,LAM,14.81292,-61.16314,1240.0,4717.0,4833.0,4717,100.0,ZNE,train,manuel,MQ_LAM_20140305_035637
"bucket0$38,:3,:6001",2014-03-05T03:55:47.909900,MQ,BAM,14.8171,-61.1445,670.0,4987.0,,4987,100.0,ZNE,train,manuel,MQ_BAM_20140305_035637
"bucket1$3,:3,:6001",2014-03-05T04:31:34.319900,MQ,GBM,14.799451,-61.159276,800.0,4764.0,,4764,100.0,ZNE,dev,manuel,MQ_GBM_20140305_043221
"bucket0$39,:3,:6001",2014-03-05T04:32:00.210000,MQ,LAM,14.81292,-61.16314,1240.0,2189.0,,2189,100.0,ZNE,train,manuel,MQ_LAM_20140305_043222
"bucket0$40,:3,:6001",2014-03-05T04:31:54.069900,MQ,BAM,14.8171,-61.1445,670.0,2817.0,,2817,100.0,ZNE,train,manuel,MQ_BAM_20140305_043222
"bucket2$6,:3,:6001",2014-03-05T04:31:55.930000,MQ,IA2,14.80307,-61.20515,289.0,2646.0,2818.0,2646,100.0,ZNE,test,manuel,MQ_IA2_20140305_043222
"bucket0$41,:3,:6001",2014-03-05T05:11:48.350000,MQ,LAM,14.81292,-61.16314,1240.0,3614.0,3676.0,3614,100.0,ZNE,train,manuel,MQ_LAM_20140305_051224
"bucket2$7,:3,:6001",2014-03-05T05:11:33.049900,MQ,GBM,14.799451,-61.159276,800.0,5166.0,,5166,100.0,ZNE,test,manuel,MQ_GBM_20140305_051224
"bucket0$42,:3,:6001",2014-03-11T19:52:04.190000,MQ,LAM,14.81292,-61.16314,1240.0,4542.0,4585.0,4542,100.0,ZNE,train,manuel,MQ_LAM_20140311_195249
"bucket0$43,:3,:6001",2014-03-11T19:52:29.219900,MQ,GBM,14.799451,-61.159276,800.0,2040.0,,2040,100.0,ZNE,train,manuel,MQ_GBM_20140311_195249
"bucket0$44,:3,:6001",2014-03-11T19:52:31.829900,MQ,BAM,14.8171,-61.1445,670.0,1814.0,,1814,100.0,ZNE,train,manuel,MQ_BAM_20140311_195249
"bucket0$45,:3,:6001",2014-03-11T19:52:42.939900,MQ,MLM,14.7846,-61.1786,370.0,715.0,,715,100.0,ZNE,train,manuel,MQ_MLM_20140311_195250
"bucket0$46,:3,:6001",2014-03-11T19:52:20.700000,WI,SAM,14.84108,-61.1638,485.0,2948.0,,2948,100.0,ZNE,train,manuel,WI_SAM_20140311_195250
"bucket0$47,:3,:6001",2014-03-11T19:52:21.100000,MQ,IA2,14.80307,-61.20515,289.0,2909.0,,2909,100.0,ZNE,train,manuel,MQ_IA2_20140311_195250
"bucket0$48,:3,:6001",2014-03-11T19:52:19.089900,MQ,CPM,14.8168,-61.2074,242.0,3120.0,,3120,100.0,ZNE,train,manuel,MQ_CPM_20140311_195250
"bucket0$49,:3,:6001",2014-03-13T13:43:58.589900,MQ,GBM,14.799451,-61.159276,800.0,2552.0,,2552,100.0,ZNE,train,manuel,MQ_GBM_20140313_134424
"bucket0$50,:3,:6001",2014-03-13T13:44:00.730000,MQ,LAM,14.81292,-61.16314,1240.0,2346.0,2410.0,2346,100.0,ZNE,train,manuel,MQ_LAM_20140313_134424
"bucket1$4,:3,:6001",2014-03-13T13:43:32.589900,MQ,BAM,14.8171,-61.1445,670.0,5191.0,,5191,100.0,ZNE,dev,manuel,MQ_BAM_20140313_134424
"bucket2$8,:3,:6001",2014-03-13T13:43:49.840000,MQ,IA2,14.80307,-61.20515,289.0,3492.0,,3492,100.0,ZNE,test,manuel,MQ_IA2_20140313_134424
"bucket0$51,:3,:6001",2014-03-13T13:43:48.909900,MQ,MLM,14.7846,-61.1786,370.0,3602.0,,3602,100.0,ZNE,train,manuel,MQ_MLM_20140313_134424
"bucket0$52,:3,:6001",2014-03-13T13:43:41.389900,MQ,CPM,14.8168,-61.2074,242.0,4355.0,,4355,100.0,ZNE,train,manuel,MQ_CPM_20140313_134424
"bucket0$53,:3,:6001",2014-03-13T22:37:07.459900,MQ,GBM,14.799451,-61.159276,800.0,5280.0,,5280,100.0,ZNE,train,manuel,MQ_GBM_20140313_223800
"bucket0$54,:3,:6001",2014-03-13T22:37:54.489900,MQ,BAM,14.8171,-61.1445,670.0,604.0,,604,100.0,ZNE,train,manuel,MQ_BAM_20140313_223800
"bucket0$55,:3,:6001",2014-03-13T22:37:42.750000,MQ,LAM,14.81292,-61.16314,1240.0,,1802.0,1802,100.0,ZNE,train,manuel,MQ_LAM_20140313_223800
"bucket0$56,:3,:6001",2014-03-13T23:04:40.439900,MQ,GBM,14.799451,-61.159276,800.0,1707.0,,1707,100.0,ZNE,train,manuel,MQ_GBM_20140313_230457
"bucket1$5,:3,:6001",2014-03-13T23:04:18.400000,MQ,LAM,14.81292,-61.16314,1240.0,3912.0,3951.0,3912,100.0,ZNE,dev,manuel,MQ_LAM_20140313_230457
"bucket0$57,:3,:6001",2014-03-14T00:09:04.200000,MQ,LAM,14.81292,-61.16314,1240.0,1927.0,,1927,100.0,ZNE,train,manuel,MQ_LAM_20140314_000923
"bucket1$6,:3,:6001",2014-03-14T00:08:30.139900,MQ,GBM,14.799451,-61.159276,800.0,5346.0,,5346,100.0,ZNE,dev,manuel,MQ_GBM_20140314_000923
"bucket0$58,:3,:6001",2014-03-14T00:09:10.439900,MQ,CPM,14.8168,-61.2074,242.0,1336.0,,1336,100.0,ZNE,train,manuel,MQ_CPM_20140314_000923
"bucket0$59,:3,:6001",2014-03-14T00:09:04.289900,MQ,BAM,14.8171,-61.1445,670.0,1964.0,,1964,100.0,ZNE,train,manuel,MQ_BAM_20140314_000923
"bucket2$9,:3,:6001",2014-03-14T00:09:16.570000,MQ,IA2,14.80307,-61.20515,289.0,859.0,,859,100.0,ZNE,test,manuel,MQ_IA2_20140314_000925
"bucket0$60,:3,:6001",2014-03-14T00:11:52.770000,MQ,LAM,14.81292,-61.16314,1240.0,5141.0,5212.0,5141,100.0,ZNE,train,manuel,MQ_LAM_20140314_001244
"bucket0$61,:3,:6001",2014-03-14T00:12:04.559900,MQ,GBM,14.799451,-61.159276,800.0,4001.0,,4001,100.0,ZNE,train,manuel,MQ_GBM_20140314_001244
"bucket0$62,:3,:6001",2014-03-14T00:12:28.349900,MQ,BAM,14.8171,-61.1445,670.0,1637.0,,1637,100.0,ZNE,train,manuel,MQ_BAM_20140314_001244
"bucket0$63,:3,:6001",2014-03-14T00:11:59.390000,MQ,IA2,14.80307,-61.20515,289.0,4573.0,,4573,100.0,ZNE,train,manuel,MQ_IA2_20140314_001245
"bucket0$64,:3,:6001",2014-03-14T00:15:10.969900,MQ,BAM,14.8171,-61.1445,670.0,4824.0,,4824,100.0,ZNE,train,manuel,MQ_BAM_20140314_001559
"bucket1$7,:3,:6001",2014-03-14T00:15:15.450000,MQ,LAM,14.81292,-61.16314,1240.0,4434.0,4487.0,4434,100.0,ZNE,dev,manuel,MQ_LAM_20140314_001559
"bucket0$65,:3,:6001",2014-03-14T00:15:40.429900,MQ,GBM,14.799451,-61.159276,800.0,1946.0,,1946,100.0,ZNE,train,manuel,MQ_GBM_20140314_001559
"bucket0$66,:3,:6001",2014-03-14T00:15:15.940000,MQ,IA2,14.80307,-61.20515,289.0,4451.0,4507.0,4451,100.0,ZNE,train,manuel,MQ_IA2_20140314_001600
"bucket0$67,:3,:6001",2014-03-14T09:36:09.430000,MQ,LAM,14.81292,-61.16314,1240.0,2502.0,2553.0,2502,100.0,ZNE,train,manuel,MQ_LAM_20140314_093634
"bucket0$68,:3,:6001",2014-03-14T09:36:01.999900,MQ,BAM,14.8171,-61.1445,670.0,3285.0,,3285,100.0,ZNE,train,manuel,MQ_BAM_20140314_093634
"bucket0$69,:3,:6001",2014-03-14T09:35:54.879900,MQ,GBM,14.799451,-61.159276,800.0,4019.0,,4019,100.0,ZNE,train,manuel,MQ_GBM_20140314_093635
"bucket0$70,:3,:6001",2014-03-14T09:37:54.039900,MQ,GBM,14.799451,-61.159276,800.0,5387.0,,5387,100.0,ZNE,train,manuel,MQ_GBM_20140314_093847
"bucket0$71,:3,:6001",2014-03-14T09:38:36.790000,MQ,LAM,14.81292,-61.16314,1240.0,1115.0,1154.0,1115,100.0,ZNE,train,manuel,MQ_LAM_20140314_093847
"bucket0$72,:3,:6001",2014-03-14T09:38:37.619900,MQ,BAM,14.8171,-61.1445,670.0,1065.0,,1065,100.0,ZNE,train,manuel,MQ_BAM_20140314_093848
"bucket0$73,:3,:6001",2014-03-15T01:13:26.510000,MQ,IA2,14.80307,-61.20515,289.0,1499.0,,1499,100.0,ZNE,train,manuel,MQ_IA2_20140315_011341
"bucket1$8,:3,:6001",2014-03-15T01:12:54.160000,MQ,LAM,14.81292,-61.16314,1240.0,4746.0,5111.0,4746,100.0,ZNE,dev,manuel,MQ_LAM_20140315_011341
"bucket0$74,:3,:6001",2014-03-15T01:13:27.349900,MQ,BAM,14.8171,-61.1445,670.0,1457.0,,1457,100.0,ZNE,train,manuel,MQ_BAM_20140315_011341
"bucket0$75,:3,:6001",2014-03-15T01:13:22.979900,MQ,GBM,14.799451,-61.159276,800.0,1918.0,2200.0,1918,100.0,ZNE,train,manuel,MQ_GBM_20140315_011342
"bucket0$76,:3,:6001",2014-03-15T01:20:21.950000,MQ,LAM,14.81292,-61.16314,1240.0,3576.0,3641.0,3576,100.0,ZNE,train,manuel,MQ_LAM_20140315_012057
"bucket0$77,:3,:6001",2014-03-15T01:20:29.939900,MQ,GBM,14.799451,-61.159276,800.0,2795.0,,2795,100.0,ZNE,train,manuel,MQ_GBM_20140315_012057
"bucket0$78,:3,:6001",2014-03-15T01:20:21.629900,MQ,BAM,14.8171,-61.1445,670.0,3664.0,,3664,100.0,ZNE,train,manuel,MQ_BAM_20140315_012058
"bucket0$79,:3,:6001",2014-03-15T01:30:53.019900,MQ,GBM,14.799451,-61.159276,800.0,2205.0,,2205,100.0,ZNE,train,manuel,MQ_GBM_20140315_013115
"bucket0$80,:3,:6001",2014-03-15T01:31:08.400000,MQ,LAM,14.81292,-61.16314,1240.0,722.0,884.0,722,100.0,ZNE,train,manuel,MQ_LAM_20140315_013115
"bucket0$81,:3,:6001",2014-03-15T01:30:30.150000,MQ,IA2,14.80307,-61.20515,289.0,4569.0,4700.0,4569,100.0,ZNE,train,manuel,MQ_IA2_20140315_013115
"bucket2$10,:3,:6001",2014-03-15T01:30:39.719900,MQ,BAM,14.8171,-61.1445,670.0,3624.0,,3624,100.0,ZNE,test,manuel,MQ_BAM_20140315_013115
"bucket0$82,:3,:6001",2014-03-15T02:13:58.190000,MQ,LAM,14.81292,-61.16314,1240.0,1961.0,,1961,100.0,ZNE,train,manuel,MQ_LAM_20140315_021417
"bucket1$9,:3,:6001",2014-03-15T02:13:43.559900,MQ,GBM,14.799451,-61.159276,800.0,3491.0,,3491,100.0,ZNE,dev,manuel,MQ_GBM_20140315_021418
"bucket0$83,:3,:6001",2014-03-15T02:13:26.060000,MQ,IA2,14.80307,-61.20515,289.0,5249.0,,5249,100.0,ZNE,train,manuel,MQ_IA2_20140315_021418
"bucket0$84,:3,:6001",2014-03-15T02:13:57.429900,MQ,BAM,14.8171,-61.1445,670.0,2138.0,,2138,100.0,ZNE,train,manuel,MQ_BAM_20140315_021418
"bucket0$85,:3,:6001",2014-03-15T02:33:23.559900,MQ,GBM,14.799451,-61.159276,800.0,4750.0,,4750,100.0,ZNE,train,manuel,MQ_GBM_20140315_023411
"bucket1$10,:3,:6001",2014-03-15T02:34:05.690000,MQ,LAM,14.81292,-61.16314,1240.0,550.0,,550,100.0,ZNE,dev,manuel,MQ_LAM_20140315_023411
"bucket0$86,:3,:6001",2014-03-15T02:33:45.260000,MQ,IA2,14.80307,-61.20515,289.0,2627.0,,2627,100.0,ZNE,train,manuel,MQ_IA2_20140315_023411
"bucket0$87,:3,:6001",2014-03-15T02:33:53.029900,MQ,BAM,14.8171,-61.1445,670.0,1858.0,,1858,100.0,ZNE,train,manuel,MQ_BAM_20140315_023411
"bucket2$11,:3,:6001",2014-03-15T02:40:29.469900,MQ,GBM,14.799451,-61.159276,800.0,3760.0,,3760,100.0,ZNE,test,manuel,MQ_GBM_20140315_024107
"bucket0$88,:3,:6001",2014-03-15T02:40:44.370000,MQ,LAM,14.81292,-61.16314,1240.0,2275.0,,2275,100.0,ZNE,train,manuel,MQ_LAM_20140315_024107
"bucket0$89,:3,:6001",2014-03-15T02:40:17.479900,MQ,BAM,14.8171,-61.1445,670.0,4994.0,,4994,100.0,ZNE,train,manuel,MQ_BAM_20140315_024107
"bucket0$90,:3,:6001",2014-03-15T02:40:35.350000,MQ,IA2,14.80307,-61.20515,289.0,3227.0,3323.0,3227,100.0,ZNE,train,manuel,MQ_IA2_20140315_024107
"bucket0$91,:3,:6001",2014-03-15T03:05:07.699900,MQ,GBM,14.799451,-61.159276,800.0,1286.0,,1286,100.0,ZNE,train,manuel,MQ_GBM_20140315_030520
"bucket0$92,:3,:6001",2014-03-15T03:04:53.750000,MQ,LAM,14.81292,-61.16314,1240.0,2687.0,,2687,100.0,ZNE,train,manuel,MQ_LAM_20140315_030520
"bucket0$93,:3,:6001",2014-03-15T03:04:55.590000,MQ,IA2,14.80307,-61.20515,289.0,2509.0,2654.0,2509,100.0,ZNE,train,manuel,MQ_IA2_20140315_030520
"bucket0$94,:3,:6001",2014-03-15T03:04:42.619900,MQ,BAM,14.8171,-61.1445,670.0,3867.0,,3867,100.0,ZNE,train,manuel,MQ_BAM_20140315_030521
"bucket0$95,:3,:6001",2014-03-15T19:53:48.290000,MQ,LAM,14.81292,-61.16314,1240.0,5292.0,5367.0,5292,100.0,ZNE,train,manuel,MQ_LAM_20140315_195441
"bucket0$96,:3,:6001",2014-03-15T19:54:32.039900,MQ,BAM,14.8171,-61.1445,670.0,946.0,,946,100.0,ZNE,train,manuel,MQ_BAM_20140315_195441
"bucket0$97,:3,:6001",2014-03-15T19:53:47.969900,MQ,GBM,14.799451,-61.159276,800.0,5360.0,,5360,100.0,ZNE,train,manuel,MQ_GBM_20140315_195441
"bucket0$98,:3,:6001",2014-03-15T20:04:57.990000,MQ,IA2,14.80307,-61.20515,289.0,3929.0,,3929,100.0,ZNE,train,manuel,MQ_IA2_20140315_200537
"bucket0$99,:3,:6001",2014-03-15T20:04:58.969900,MQ,GBM,14.799451,-61.159276,800.0,3893.0,3900.0,3893,100.0,ZNE,train,manuel,MQ_GBM_20140315_200537
"bucket0$100,:3,:6001",2014-03-15T20:05:03.100000,MQ,LAM,14.81292,-61.16314,1240.0,3485.0,3515.0,3485,100.0,ZNE,train,manuel,MQ_LAM_20140315_200537
"bucket0$101,:3,:6001",2014-03-15T20:05:02.449900,MQ,BAM,14.8171,-61.1445,670.0,3584.0,,3584,100.0,ZNE,train,manuel,MQ_BAM_20140315_200538
"bucket0$102,:3,:6001",2014-03-15T20:54:59.569900,MQ,BAM,14.8171,-61.1445,670.0,1551.0,,1551,100.0,ZNE,train,manuel,MQ_BAM_20140315_205515
"bucket0$103,:3,:6001",2014-03-15T20:54:57.829900,MQ,GBM,14.799451,-61.159276,800.0,1785.0,,1785,100.0,ZNE,train,manuel,MQ_GBM_20140315_205515
"bucket0$104,:3,:6001",2014-03-15T20:54:28.190000,MQ,LAM,14.81292,-61.16314,1240.0,4762.0,4815.0,4762,100.0,ZNE,train,manuel,MQ_LAM_20140315_205515
"bucket0$105,:3,:6001",2014-03-15T21:06:52.139900,MQ,GBM,14.799451,-61.159276,800.0,1775.0,,1775,100.0,ZNE,train,manuel,MQ_GBM_20140315_210709
"bucket0$106,:3,:6001",2014-03-15T21:06:49.390000,MQ,LAM,14.81292,-61.16314,1240.0,2081.0,2169.0,2081,100.0,ZNE,train,manuel,MQ_LAM_20140315_210710
"bucket0$107,:3,:6001",2014-03-15T21:06:38.559900,MQ,BAM,14.8171,-61.1445,670.0,3197.0,,3197,100.0,ZNE,train,manuel,MQ_BAM_20140315_210710
"bucket0$108,:3,:6001",2014-03-15T21:53:15.170000,MQ,LAM,14.81292,-61.16314,1240.0,4653.0,4703.0,4653,100.0,ZNE,train,manuel,MQ_LAM_20140315_215401
"bucket0$109,:3,:6001",2014-03-15T21:53:30.799900,MQ,GBM,14.799451,-61.159276,800.0,3096.0,,3096,100.0,ZNE,train,manuel,MQ_GBM_20140315_215401
"bucket0$110,:3,:6001",2014-03-15T21:53:14.589900,MQ,BAM,14.8171,-61.1445,670.0,4837.0,,4837,100.0,ZNE,train,manuel,MQ_BAM_20140315_215402
"bucket0$111,:3,:6001",2014-03-15T22:42:10.640000,MQ,LAM,14.81292,-61.16314,1240.0,3745.0,3823.0,3745,100.0,ZNE,train,manuel,MQ_LAM_20140315_224248
"bucket0$112,:3,:6001",2014-03-15T22:42:07.659900,MQ,BAM,14.8171,-61.1445,670.0,4077.0,,4077,100.0,ZNE,train,manuel,MQ_BAM_20140315_224248
"bucket1$11,:3,:6001",2014-03-15T22:42:23.599900,MQ,GBM,14.799451,-61.159276,800.0,2489.0,,2489,100.0,ZNE,dev,manuel,MQ_GBM_20140315_224248
"bucket0$113,:3,:6001",2014-03-15T22:10:00.310000,MQ,LAM,14.81292,-61.16314,1240.0,1155.0,1874.0,1155,100.0,ZNE,train,manuel,MQ_LAM_20140315_221011
"bucket0$114,:3,:6001",2014-03-15T22:09:44.819900,MQ,GBM,14.799451,-61.159276,800.0,2725.0,3483.0,2725,100.0,ZNE,train,manuel,MQ_GBM_20140315_221012
"bucket2$12,:3,:6001",2014-03-15T22:09:48.479900,MQ,BAM,14.8171,-61.1445,670.0,2382.0,3099.0,2382,100.0,ZNE,test,manuel,MQ_BAM_20140315_221012
"bucket0$115,:3,:6001",2014-03-15T22:47:38.650000,MQ,LAM,14.81292,-61.16314,1240.0,4588.0,4658.0,4588,100.0,ZNE,train,manuel,MQ_LAM_20140315_224824
"bucket0$116,:3,:6001",2014-03-15T22:48:19.799900,MQ,BAM,14.8171,-61.1445,670.0,502.0,,502,100.0,ZNE,train,manuel,MQ_BAM_20140315_224824
"bucket0$117,:3,:6001",2014-03-15T22:47:47.669900,MQ,GBM,14.799451,-61.159276,800.0,3739.0,,3739,100.0,ZNE,train,manuel,MQ_GBM_20140315_224825
"bucket0$118,:3,:6001",2014-03-15T22:47:55.290000,MQ,IA2,14.80307,-61.20515,289.0,,3081.0,3081,100.0,ZNE,train,manuel,MQ_IA2_20140315_224826
"bucket2$13,:3,:6001",2014-03-15T22:56:24.269900,MQ,GBM,14.799451,-61.159276,800.0,3888.0,,3888,100.0,ZNE,test,manuel,MQ_GBM_20140315_225703
